unweighted_fairness,weighted_fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,seats,min_share_threshold
1.797,1.784,50000,1,2,proportional,0.01,4,2,736,0.0
2.061,2.03,50000,1,2,proportional,0.01,4,2,736,0.04
3.78,3.62,50000,1,2,proportional,0.01,4,2,736,0.1
2.527,2.528,50000,1,2,proportional,0.01,4,5,150,0.0
2.51,2.512,50000,1,2,proportional,0.01,4,5,150,0.04
2.597,2.594,50000,1,2,proportional,0.01,4,5,150,0.1
2.014,2.016,50000,1,2,proportional,0.01,4,5,179,0.0
2.423,2.422,50000,1,2,proportional,0.01,4,5,179,0.04
2.223,2.227,50000,1,2,proportional,0.01,4,5,179,0.1
2.81,2.805,50000,1,2,proportional,0.01,4,5,349,0.0
2.73,2.722,50000,1,2,proportional,0.01,4,5,349,0.04
2.694,2.697,50000,1,2,proportional,0.01,4,5,349,0.1
2.328,2.326,50000,1,2,proportional,0.01,4,5,736,0.0
1.945,1.946,50000,1,2,proportional,0.01,4,5,736,0.04
3.233,3.229,50000,1,2,proportional,0.01,4,5,736,0.1
2.473,2.473,50000,1,2,proportional,0.01,4,10,150,0.0
2.292,2.29,50000,1,2,proportional,0.01,4,10,150,0.04
2.805,2.802,50000,1,2,proportional,0.01,4,10,150,0.1
2.914,2.916,50000,1,2,proportional,0.01,4,10,179,0.0
3.279,3.279,50000,1,2,proportional,0.01,4,10,179,0.04
2.739,2.736,50000,1,2,proportional,0.01,4,10,179,0.1
2.956,2.954,50000,1,2,proportional,0.01,4,10,349,0.0
2.787,2.787,50000,1,2,proportional,0.01,4,10,349,0.04
3.381,3.376,50000,1,2,proportional,0.01,4,10,349,0.1
3.189,3.187,50000,1,2,proportional,0.01,4,10,736,0.0
2.798,2.795,50000,1,2,proportional,0.01,4,10,736,0.04
3.218,3.215,50000,1,2,proportional,0.01,4,10,736,0.1
2.431,2.431,50000,1,2,proportional,0.01,4,25,150,0.0
2.874,2.872,50000,1,2,proportional,0.01,4,25,150,0.04
2.738,2.737,50000,1,2,proportional,0.01,4,25,150,0.1
3.217,3.215,50000,1,2,proportional,0.01,4,25,179,0.0
2.682,2.68,50000,1,2,proportional,0.01,4,25,179,0.04
2.997,2.996,50000,1,2,proportional,0.01,4,25,179,0.1
2.358,2.358,50000,1,2,proportional,0.01,4,25,349,0.0
2.31,2.309,50000,1,2,proportional,0.01,4,25,349,0.04
2.735,2.735,50000,1,2,proportional,0.01,4,25,349,0.1
2.981,2.978,50000,1,2,proportional,0.01,4,25,736,0.0
3.108,3.108,50000,1,2,proportional,0.01,4,25,736,0.04
3.246,3.244,50000,1,2,proportional,0.01,4,25,736,0.1
1.044,0.944,50000,1,2,proportional,0.01,5,2,150,0.0
3.712,2.666,50000,1,2,proportional,0.01,5,2,150,0.04
2.242,1.973,50000,1,2,proportional,0.01,5,2,150,0.1
3.016,2.74,50000,1,2,proportional,0.01,5,2,179,0.0
2.401,2.077,50000,1,2,proportional,0.01,5,2,179,0.04
1.944,1.735,50000,1,2,proportional,0.01,5,2,179,0.1
3.376,2.914,50000,1,2,proportional,0.01,5,2,349,0.0
2.376,1.815,50000,1,2,proportional,0.01,5,2,349,0.04
3.678,2.894,50000,1,2,proportional,0.01,5,2,349,0.1
3.56,3.131,50000,1,2,proportional,0.01,5,2,736,0.0
2.624,2.003,50000,1,2,proportional,0.01,5,2,736,0.04
2.842,2.305,50000,1,2,proportional,0.01,5,2,736,0.1
2.987,2.987,50000,1,2,proportional,0.01,5,5,150,0.0
2.033,2.032,50000,1,2,proportional,0.01,5,5,150,0.04
3.683,3.679,50000,1,2,proportional,0.01,5,5,150,0.1
2.866,2.866,50000,1,2,proportional,0.01,5,5,179,0.0
2.05,2.052,50000,1,2,proportional,0.01,5,5,179,0.04
1.455,1.453,50000,1,2,proportional,0.01,5,5,179,0.1
2.205,2.205,50000,1,2,proportional,0.01,5,5,349,0.0
2.576,2.575,50000,1,2,proportional,0.01,5,5,349,0.04
2.759,2.754,50000,1,2,proportional,0.01,5,5,349,0.1
2.614,2.613,50000,1,2,proportional,0.01,5,5,736,0.0
2.963,2.962,50000,1,2,proportional,0.01,5,5,736,0.04
3.526,3.515,50000,1,2,proportional,0.01,5,5,736,0.1
2.794,2.792,50000,1,2,proportional,0.01,5,10,150,0.0
2.331,2.333,50000,1,2,proportional,0.01,5,10,150,0.04
2.99,2.986,50000,1,2,proportional,0.01,5,10,150,0.1
3.199,3.195,50000,1,2,proportional,0.01,5,10,179,0.0
3.041,3.037,50000,1,2,proportional,0.01,5,10,179,0.04
2.459,2.455,50000,1,2,proportional,0.01,5,10,179,0.1
2.531,2.53,50000,1,2,proportional,0.01,5,10,349,0.0
2.445,2.444,50000,1,2,proportional,0.01,5,10,349,0.04
3.377,3.376,50000,1,2,proportional,0.01,5,10,349,0.1
2.383,2.382,50000,1,2,proportional,0.01,5,10,736,0.0
3.039,3.039,50000,1,2,proportional,0.01,5,10,736,0.04
3.509,3.508,50000,1,2,proportional,0.01,5,10,736,0.1
3.327,3.325,50000,1,2,proportional,0.01,5,25,150,0.0
3.024,3.023,50000,1,2,proportional,0.01,5,25,150,0.04
2.917,2.916,50000,1,2,proportional,0.01,5,25,150,0.1
3.448,3.447,50000,1,2,proportional,0.01,5,25,179,0.0
2.653,2.652,50000,1,2,proportional,0.01,5,25,179,0.04
3.118,3.118,50000,1,2,proportional,0.01,5,25,179,0.1
3.548,3.548,50000,1,2,proportional,0.01,5,25,349,0.0
2.392,2.391,50000,1,2,proportional,0.01,5,25,349,0.04
3.076,3.075,50000,1,2,proportional,0.01,5,25,349,0.1
2.848,2.847,50000,1,2,proportional,0.01,5,25,736,0.0
3.336,3.335,50000,1,2,proportional,0.01,5,25,736,0.04
2.542,2.541,50000,1,2,proportional,0.01,5,25,736,0.1
2.476,1.961,50000,1,2,proportional,0.01,9,2,150,0.0
1.587,1.265,50000,1,2,proportional,0.01,9,2,150,0.04
2.163,2.008,50000,1,2,proportional,0.01,9,2,150,0.1
1.163,0.869,50000,1,2,proportional,0.01,9,2,179,0.0
3.116,2.395,50000,1,2,proportional,0.01,9,2,179,0.04
2.484,2.387,50000,1,2,proportional,0.01,9,2,179,0.1
3.283,2.411,50000,1,2,proportional,0.01,9,2,349,0.0
3.241,2.318,50000,1,2,proportional,0.01,9,2,349,0.04
2.644,2.381,50000,1,2,proportional,0.01,9,2,349,0.1
3.074,2.455,50000,1,2,proportional,0.01,9,2,736,0.0
2.188,1.648,50000,1,2,proportional,0.01,9,2,736,0.04
2.905,2.429,50000,1,2,proportional,0.01,9,2,736,0.1
3.505,3.468,50000,1,2,proportional,0.01,9,5,150,0.0
2.816,2.801,50000,1,2,proportional,0.01,9,5,150,0.04
2.124,2.105,50000,1,2,proportional,0.01,9,5,150,0.1
2.437,2.414,50000,1,2,proportional,0.01,9,5,179,0.0
2.319,2.297,50000,1,2,proportional,0.01,9,5,179,0.04
2.233,2.211,50000,1,2,proportional,0.01,9,5,179,0.1
2.48,2.463,50000,1,2,proportional,0.01,9,5,349,0.0
2.815,2.784,50000,1,2,proportional,0.01,9,5,349,0.04
2.841,2.815,50000,1,2,proportional,0.01,9,5,349,0.1
2.015,1.997,50000,1,2,proportional,0.01,9,5,736,0.0
3.713,3.684,50000,1,2,proportional,0.01,9,5,736,0.04
3.012,2.995,50000,1,2,proportional,0.01,9,5,736,0.1
2.111,2.102,50000,1,2,proportional,0.01,9,10,150,0.0
3.144,3.141,50000,1,2,proportional,0.01,9,10,150,0.04
2.234,2.234,50000,1,2,proportional,0.01,9,10,150,0.1
2.059,2.059,50000,1,2,proportional,0.01,9,10,179,0.0
3.287,3.285,50000,1,2,proportional,0.01,9,10,179,0.04
3.078,3.08,50000,1,2,proportional,0.01,9,10,179,0.1
3.253,3.249,50000,1,2,proportional,0.01,9,10,349,0.0
3.101,3.099,50000,1,2,proportional,0.01,9,10,349,0.04
2.665,2.668,50000,1,2,proportional,0.01,9,10,349,0.1
2.322,2.317,50000,1,2,proportional,0.01,9,10,736,0.0
2.962,2.959,50000,1,2,proportional,0.01,9,10,736,0.04
3.142,3.136,50000,1,2,proportional,0.01,9,10,736,0.1
3.053,3.053,50000,1,2,proportional,0.01,9,25,150,0.0
2.935,2.936,50000,1,2,proportional,0.01,9,25,150,0.04
2.899,2.898,50000,1,2,proportional,0.01,9,25,150,0.1
2.776,2.776,50000,1,2,proportional,0.01,9,25,179,0.0
2.871,2.869,50000,1,2,proportional,0.01,9,25,179,0.04
3.056,3.055,50000,1,2,proportional,0.01,9,25,179,0.1
3.277,3.278,50000,1,2,proportional,0.01,9,25,349,0.0
3.358,3.356,50000,1,2,proportional,0.01,9,25,349,0.04
3.044,3.042,50000,1,2,proportional,0.01,9,25,349,0.1
2.54,2.542,50000,1,2,proportional,0.01,9,25,736,0.0
3.008,3.006,50000,1,2,proportional,0.01,9,25,736,0.04
2.765,2.765,50000,1,2,proportional,0.01,9,25,736,0.1
3.193,3.193,50000,1,2,proportional,0.05,2,2,150,0.0
1.103,1.097,50000,1,2,proportional,0.05,2,2,150,0.04
2.749,2.746,50000,1,2,proportional,0.05,2,2,150,0.1
1.641,1.641,50000,1,2,proportional,0.05,2,2,179,0.0
3.702,3.688,50000,1,2,proportional,0.05,2,2,179,0.04
2.629,2.629,50000,1,2,proportional,0.05,2,2,179,0.1
3.32,3.294,50000,1,2,proportional,0.05,2,2,349,0.0
1.95,1.95,50000,1,2,proportional,0.05,2,2,349,0.04
1.874,1.867,50000,1,2,proportional,0.05,2,2,349,0.1
3.093,3.093,50000,1,2,proportional,0.05,2,2,736,0.0
2.053,2.044,50000,1,2,proportional,0.05,2,2,736,0.04
3.089,3.089,50000,1,2,proportional,0.05,2,2,736,0.1
3.359,3.358,50000,1,2,proportional,0.05,2,5,150,0.0
3.471,3.458,50000,1,2,proportional,0.05,2,5,150,0.04
2.635,2.628,50000,1,2,proportional,0.05,2,5,150,0.1
3.247,3.245,50000,1,2,proportional,0.05,2,5,179,0.0
2.534,2.534,50000,1,2,proportional,0.05,2,5,179,0.04
2.133,2.133,50000,1,2,proportional,0.05,2,5,179,0.1
3.629,3.629,50000,1,2,proportional,0.05,2,5,349,0.0
2.705,2.705,50000,1,2,proportional,0.05,2,5,349,0.04
2.467,2.467,50000,1,2,proportional,0.05,2,5,349,0.1
3.115,3.114,50000,1,2,proportional,0.05,2,5,736,0.0
2.484,2.484,50000,1,2,proportional,0.05,2,5,736,0.04
2.418,2.418,50000,1,2,proportional,0.05,2,5,736,0.1
2.627,2.627,50000,1,2,proportional,0.05,2,10,150,0.0
2.844,2.842,50000,1,2,proportional,0.05,2,10,150,0.04
3.133,3.129,50000,1,2,proportional,0.05,2,10,150,0.1
3.415,3.415,50000,1,2,proportional,0.05,2,10,179,0.0
2.707,2.703,50000,1,2,proportional,0.05,2,10,179,0.04
3.165,3.163,50000,1,2,proportional,0.05,2,10,179,0.1
2.107,2.106,50000,1,2,proportional,0.05,2,10,349,0.0
3.38,3.38,50000,1,2,proportional,0.05,2,10,349,0.04
2.752,2.749,50000,1,2,proportional,0.05,2,10,349,0.1
2.661,2.661,50000,1,2,proportional,0.05,2,10,736,0.0
3.049,3.047,50000,1,2,proportional,0.05,2,10,736,0.04
2.723,2.723,50000,1,2,proportional,0.05,2,10,736,0.1
3.179,3.179,50000,1,2,proportional,0.05,2,25,150,0.0
2.882,2.882,50000,1,2,proportional,0.05,2,25,150,0.04
3.055,3.054,50000,1,2,proportional,0.05,2,25,150,0.1
3.115,3.115,50000,1,2,proportional,0.05,2,25,179,0.0
3.174,3.174,50000,1,2,proportional,0.05,2,25,179,0.04
3.238,3.238,50000,1,2,proportional,0.05,2,25,179,0.1
2.943,2.942,50000,1,2,proportional,0.05,2,25,349,0.0
3.093,3.091,50000,1,2,proportional,0.05,2,25,349,0.04
2.628,2.628,50000,1,2,proportional,0.05,2,25,349,0.1
2.683,2.683,50000,1,2,proportional,0.05,2,25,736,0.0
3.14,3.14,50000,1,2,proportional,0.05,2,25,736,0.04
3.018,3.018,50000,1,2,proportional,0.05,2,25,736,0.1
3.416,3.35,50000,1,2,proportional,0.05,4,2,150,0.0
1.599,1.56,50000,1,2,proportional,0.05,4,2,150,0.04
2.559,2.509,50000,1,2,proportional,0.05,4,2,150,0.1
1.875,1.811,50000,1,2,proportional,0.05,4,2,179,0.0
2.715,2.669,50000,1,2,proportional,0.05,4,2,179,0.04
3.051,3.029,50000,1,2,proportional,0.05,4,2,179,0.1
1.868,1.858,50000,1,2,proportional,0.05,4,2,349,0.0
2.719,2.654,50000,1,2,proportional,0.05,4,2,349,0.04
2.288,2.261,50000,1,2,proportional,0.05,4,2,349,0.1
2.434,2.373,50000,1,2,proportional,0.05,4,2,736,0.0
2.795,2.769,50000,1,2,proportional,0.05,4,2,736,0.04
1.337,1.314,50000,1,2,proportional,0.05,4,2,736,0.1
3.157,3.156,50000,1,2,proportional,0.05,4,5,150,0.0
1.818,1.816,50000,1,2,proportional,0.05,4,5,150,0.04
2.742,2.727,50000,1,2,proportional,0.05,4,5,150,0.1
2.484,2.481,50000,1,2,proportional,0.05,4,5,179,0.0
2.864,2.86,50000,1,2,proportional,0.05,4,5,179,0.04
1.983,1.982,50000,1,2,proportional,0.05,4,5,179,0.1
2.981,2.977,50000,1,2,proportional,0.05,4,5,349,0.0
2.713,2.711,50000,1,2,proportional,0.05,4,5,349,0.04
1.719,1.719,50000,1,2,proportional,0.05,4,5,349,0.1
2.925,2.925,50000,1,2,proportional,0.05,4,5,736,0.0
2.317,2.31,50000,1,2,proportional,0.05,4,5,736,0.04
2.361,2.356,50000,1,2,proportional,0.05,4,5,736,0.1
2.711,2.715,50000,1,2,proportional,0.05,4,10,150,0.0
3.14,3.136,50000,1,2,proportional,0.05,4,10,150,0.04
2.88,2.88,50000,1,2,proportional,0.05,4,10,150,0.1
3.053,3.053,50000,1,2,proportional,0.05,4,10,179,0.0
2.339,2.34,50000,1,2,proportional,0.05,4,10,179,0.04
2.831,2.83,50000,1,2,proportional,0.05,4,10,179,0.1
2.407,2.408,50000,1,2,proportional,0.05,4,10,349,0.0
2.115,2.113,50000,1,2,proportional,0.05,4,10,349,0.04
2.602,2.602,50000,1,2,proportional,0.05,4,10,349,0.1
2.571,2.57,50000,1,2,proportional,0.05,4,10,736,0.0
3.107,3.105,50000,1,2,proportional,0.05,4,10,736,0.04
3.006,3.002,50000,1,2,proportional,0.05,4,10,736,0.1
3.118,3.118,50000,1,2,proportional,0.05,4,25,150,0.0
3.227,3.225,50000,1,2,proportional,0.05,4,25,150,0.04
3.128,3.127,50000,1,2,proportional,0.05,4,25,150,0.1
2.511,2.509,50000,1,2,proportional,0.05,4,25,179,0.0
3.067,3.066,50000,1,2,proportional,0.05,4,25,179,0.04
3.086,3.083,50000,1,2,proportional,0.05,4,25,179,0.1
3.048,3.046,50000,1,2,proportional,0.05,4,25,349,0.0
3.116,3.116,50000,1,2,proportional,0.05,4,25,349,0.04
3.025,3.023,50000,1,2,proportional,0.05,4,25,349,0.1
2.623,2.624,50000,1,2,proportional,0.05,4,25,736,0.0
3.179,3.179,50000,1,2,proportional,0.05,4,25,736,0.04
2.872,2.872,50000,1,2,proportional,0.05,4,25,736,0.1
1.804,1.626,50000,1,2,proportional,0.05,5,2,150,0.0
3.075,2.889,50000,1,2,proportional,0.05,5,2,150,0.04
3.013,2.23,50000,1,2,proportional,0.05,5,2,150,0.1
1.652,1.486,50000,1,2,proportional,0.05,5,2,179,0.0
1.996,1.761,50000,1,2,proportional,0.05,5,2,179,0.04
2.377,2.23,50000,1,2,proportional,0.05,5,2,179,0.1
3.117,2.453,50000,1,2,proportional,0.05,5,2,349,0.0
0.855,0.766,50000,1,2,proportional,0.05,5,2,349,0.04
3.337,3.132,50000,1,2,proportional,0.05,5,2,349,0.1
2.503,2.222,50000,1,2,proportional,0.05,5,2,736,0.0
3.827,2.913,50000,1,2,proportional,0.05,5,2,736,0.04
2.053,1.856,50000,1,2,proportional,0.05,5,2,736,0.1
2.184,2.177,50000,1,2,proportional,0.05,5,5,150,0.0
3.13,3.129,50000,1,2,proportional,0.05,5,5,150,0.04
2.795,2.797,50000,1,2,proportional,0.05,5,5,150,0.1
3.279,3.28,50000,1,2,proportional,0.05,5,5,179,0.0
2.964,2.961,50000,1,2,proportional,0.05,5,5,179,0.04
2.674,2.67,50000,1,2,proportional,0.05,5,5,179,0.1
2.62,2.623,50000,1,2,proportional,0.05,5,5,349,0.0
2.256,2.254,50000,1,2,proportional,0.05,5,5,349,0.04
2.833,2.827,50000,1,2,proportional,0.05,5,5,349,0.1
3.073,3.073,50000,1,2,proportional,0.05,5,5,736,0.0
2.107,2.098,50000,1,2,proportional,0.05,5,5,736,0.04
2.628,2.634,50000,1,2,proportional,0.05,5,5,736,0.1
2.542,2.536,50000,1,2,proportional,0.05,5,10,150,0.0
2.845,2.845,50000,1,2,proportional,0.05,5,10,150,0.04
2.538,2.531,50000,1,2,proportional,0.05,5,10,150,0.1
3.04,3.031,50000,1,2,proportional,0.05,5,10,179,0.0
3.262,3.27,50000,1,2,proportional,0.05,5,10,179,0.04
3.227,3.226,50000,1,2,proportional,0.05,5,10,179,0.1
2.614,2.612,50000,1,2,proportional,0.05,5,10,349,0.0
2.657,2.656,50000,1,2,proportional,0.05,5,10,349,0.04
2.637,2.635,50000,1,2,proportional,0.05,5,10,349,0.1
3.004,3.002,50000,1,2,proportional,0.05,5,10,736,0.0
2.654,2.649,50000,1,2,proportional,0.05,5,10,736,0.04
2.489,2.485,50000,1,2,proportional,0.05,5,10,736,0.1
2.877,2.876,50000,1,2,proportional,0.05,5,25,150,0.0
3.334,3.333,50000,1,2,proportional,0.05,5,25,150,0.04
3.248,3.245,50000,1,2,proportional,0.05,5,25,150,0.1
3.211,3.21,50000,1,2,proportional,0.05,5,25,179,0.0
3.019,3.017,50000,1,2,proportional,0.05,5,25,179,0.04
3.132,3.131,50000,1,2,proportional,0.05,5,25,179,0.1
2.588,2.587,50000,1,2,proportional,0.05,5,25,349,0.0
2.972,2.969,50000,1,2,proportional,0.05,5,25,349,0.04
2.72,2.72,50000,1,2,proportional,0.05,5,25,349,0.1
2.694,2.692,50000,1,2,proportional,0.05,5,25,736,0.0
2.679,2.679,50000,1,2,proportional,0.05,5,25,736,0.04
2.695,2.693,50000,1,2,proportional,0.05,5,25,736,0.1
2.483,1.944,50000,1,2,proportional,0.05,9,2,150,0.0
2.45,1.837,50000,1,2,proportional,0.05,9,2,150,0.04
1.706,1.462,50000,1,2,proportional,0.05,9,2,150,0.1
1.765,1.332,50000,1,2,proportional,0.05,9,2,179,0.0
1.375,0.994,50000,1,2,proportional,0.05,9,2,179,0.04
3.306,2.628,50000,1,2,proportional,0.05,9,2,179,0.1
2.999,2.298,50000,1,2,proportional,0.05,9,2,349,0.0
2.156,1.578,50000,1,2,proportional,0.05,9,2,349,0.04
2.542,2.198,50000,1,2,proportional,0.05,9,2,349,0.1
3.331,2.515,50000,1,2,proportional,0.05,9,2,736,0.0
3.896,3.0,50000,1,2,proportional,0.05,9,2,736,0.04
2.152,1.894,50000,1,2,proportional,0.05,9,2,736,0.1
2.46,2.432,50000,1,2,proportional,0.05,9,5,150,0.0
2.012,1.993,50000,1,2,proportional,0.05,9,5,150,0.04
2.736,2.695,50000,1,2,proportional,0.05,9,5,150,0.1
3.442,3.395,50000,1,2,proportional,0.05,9,5,179,0.0
2.098,2.067,50000,1,2,proportional,0.05,9,5,179,0.04
3.33,3.288,50000,1,2,proportional,0.05,9,5,179,0.1
3.065,3.036,50000,1,2,proportional,0.05,9,5,349,0.0
2.786,2.77,50000,1,2,proportional,0.05,9,5,349,0.04
1.947,1.926,50000,1,2,proportional,0.05,9,5,349,0.1
2.071,2.053,50000,1,2,proportional,0.05,9,5,736,0.0
2.745,2.719,50000,1,2,proportional,0.05,9,5,736,0.04
2.836,2.799,50000,1,2,proportional,0.05,9,5,736,0.1
3.142,3.138,50000,1,2,proportional,0.05,9,10,150,0.0
2.471,2.465,50000,1,2,proportional,0.05,9,10,150,0.04
2.471,2.466,50000,1,2,proportional,0.05,9,10,150,0.1
2.858,2.863,50000,1,2,proportional,0.05,9,10,179,0.0
2.441,2.438,50000,1,2,proportional,0.05,9,10,179,0.04
2.545,2.543,50000,1,2,proportional,0.05,9,10,179,0.1
2.646,2.64,50000,1,2,proportional,0.05,9,10,349,0.0
2.827,2.827,50000,1,2,proportional,0.05,9,10,349,0.04
2.635,2.634,50000,1,2,proportional,0.05,9,10,349,0.1
2.328,2.324,50000,1,2,proportional,0.05,9,10,736,0.0
2.599,2.596,50000,1,2,proportional,0.05,9,10,736,0.04
2.786,2.796,50000,1,2,proportional,0.05,9,10,736,0.1
2.464,2.46,50000,1,2,proportional,0.05,9,25,150,0.0
3.06,3.057,50000,1,2,proportional,0.05,9,25,150,0.04
3.126,3.122,50000,1,2,proportional,0.05,9,25,150,0.1
2.844,2.844,50000,1,2,proportional,0.05,9,25,179,0.0
2.68,2.68,50000,1,2,proportional,0.05,9,25,179,0.04
2.881,2.879,50000,1,2,proportional,0.05,9,25,179,0.1
2.72,2.72,50000,1,2,proportional,0.05,9,25,349,0.0
2.703,2.703,50000,1,2,proportional,0.05,9,25,349,0.04
3.33,3.325,50000,1,2,proportional,0.05,9,25,349,0.1
3.091,3.09,50000,1,2,proportional,0.05,9,25,736,0.0
3.401,3.396,50000,1,2,proportional,0.05,9,25,736,0.04
2.573,2.573,50000,1,2,proportional,0.05,9,25,736,0.1
1.453,1.446,50000,1,3,proportional,0.0,2,2,150,0.0
2.098,2.098,50000,1,3,proportional,0.0,2,2,150,0.04
1.424,1.424,50000,1,3,proportional,0.0,2,2,150,0.1
1.438,1.438,50000,1,3,proportional,0.0,2,2,179,0.0
1.058,1.058,50000,1,3,proportional,0.0,2,2,179,0.04
1.512,1.507,50000,1,3,proportional,0.0,2,2,179,0.1
1.802,1.802,50000,1,3,proportional,0.0,2,2,349,0.0
1.625,1.613,50000,1,3,proportional,0.0,2,2,349,0.04
2.387,2.387,50000,1,3,proportional,0.0,2,2,349,0.1
0.887,0.882,50000,1,3,proportional,0.0,2,2,736,0.0
1.779,1.779,50000,1,3,proportional,0.0,2,2,736,0.04
2.653,2.647,50000,1,3,proportional,0.0,2,2,736,0.1
2.046,2.043,50000,1,3,proportional,0.0,2,5,150,0.0
1.339,1.339,50000,1,3,proportional,0.0,2,5,150,0.04
1.485,1.485,50000,1,3,proportional,0.0,2,5,150,0.1
1.946,1.946,50000,1,3,proportional,0.0,2,5,179,0.0
2.388,2.388,50000,1,3,proportional,0.0,2,5,179,0.04
2.172,2.172,50000,1,3,proportional,0.0,2,5,179,0.1
2.068,2.068,50000,1,3,proportional,0.0,2,5,349,0.0
2.192,2.192,50000,1,3,proportional,0.0,2,5,349,0.04
1.737,1.737,50000,1,3,proportional,0.0,2,5,349,0.1
2.698,2.698,50000,1,3,proportional,0.0,2,5,736,0.0
1.752,1.747,50000,1,3,proportional,0.0,2,5,736,0.04
1.612,1.61,50000,1,3,proportional,0.0,2,5,736,0.1
2.123,2.122,50000,1,3,proportional,0.0,2,10,150,0.0
2.256,2.256,50000,1,3,proportional,0.0,2,10,150,0.04
1.917,1.917,50000,1,3,proportional,0.0,2,10,150,0.1
1.782,1.782,50000,1,3,proportional,0.0,2,10,179,0.0
1.821,1.82,50000,1,3,proportional,0.0,2,10,179,0.04
1.989,1.988,50000,1,3,proportional,0.0,2,10,179,0.1
1.902,1.901,50000,1,3,proportional,0.0,2,10,349,0.0
2.126,2.126,50000,1,3,proportional,0.0,2,10,349,0.04
1.689,1.689,50000,1,3,proportional,0.0,2,10,349,0.1
2.369,2.369,50000,1,3,proportional,0.0,2,10,736,0.0
1.945,1.945,50000,1,3,proportional,0.0,2,10,736,0.04
2.098,2.097,50000,1,3,proportional,0.0,2,10,736,0.1
2.169,2.168,50000,1,3,proportional,0.0,2,25,150,0.0
2.002,2.001,50000,1,3,proportional,0.0,2,25,150,0.04
2.13,2.13,50000,1,3,proportional,0.0,2,25,150,0.1
2.034,2.034,50000,1,3,proportional,0.0,2,25,179,0.0
2.322,2.322,50000,1,3,proportional,0.0,2,25,179,0.04
2.199,2.198,50000,1,3,proportional,0.0,2,25,179,0.1
2.033,2.033,50000,1,3,proportional,0.0,2,25,349,0.0
2.149,2.149,50000,1,3,proportional,0.0,2,25,349,0.04
1.913,1.913,50000,1,3,proportional,0.0,2,25,349,0.1
2.385,2.385,50000,1,3,proportional,0.0,2,25,736,0.0
2.102,2.101,50000,1,3,proportional,0.0,2,25,736,0.04
2.105,2.105,50000,1,3,proportional,0.0,2,25,736,0.1
2.418,2.38,50000,1,3,proportional,0.0,4,2,150,0.0
1.769,1.743,50000,1,3,proportional,0.0,4,2,150,0.04
2.203,2.158,50000,1,3,proportional,0.0,4,2,150,0.1
0.844,0.825,50000,1,3,proportional,0.0,4,2,179,0.0
1.063,1.054,50000,1,3,proportional,0.0,4,2,179,0.04
1.93,1.923,50000,1,3,proportional,0.0,4,2,179,0.1
2.394,2.379,50000,1,3,proportional,0.0,4,2,349,0.0
1.909,1.876,50000,1,3,proportional,0.0,4,2,349,0.04
2.344,2.285,50000,1,3,proportional,0.0,4,2,349,0.1
2.097,2.037,50000,1,3,proportional,0.0,4,2,736,0.0
2.094,2.063,50000,1,3,proportional,0.0,4,2,736,0.04
2.162,2.146,50000,1,3,proportional,0.0,4,2,736,0.1
1.577,1.575,50000,1,3,proportional,0.0,4,5,150,0.0
2.152,2.153,50000,1,3,proportional,0.0,4,5,150,0.04
2.192,2.188,50000,1,3,proportional,0.0,4,5,150,0.1
1.801,1.802,50000,1,3,proportional,0.0,4,5,179,0.0
2.482,2.477,50000,1,3,proportional,0.0,4,5,179,0.04
2.151,2.145,50000,1,3,proportional,0.0,4,5,179,0.1
1.855,1.851,50000,1,3,proportional,0.0,4,5,349,0.0
1.985,1.982,50000,1,3,proportional,0.0,4,5,349,0.04
2.067,2.061,50000,1,3,proportional,0.0,4,5,349,0.1
1.875,1.873,50000,1,3,proportional,0.0,4,5,736,0.0
2.278,2.27,50000,1,3,proportional,0.0,4,5,736,0.04
1.721,1.722,50000,1,3,proportional,0.0,4,5,736,0.1
1.831,1.829,50000,1,3,proportional,0.0,4,10,150,0.0
2.156,2.156,50000,1,3,proportional,0.0,4,10,150,0.04
1.847,1.846,50000,1,3,proportional,0.0,4,10,150,0.1
2.16,2.161,50000,1,3,proportional,0.0,4,10,179,0.0
2.085,2.082,50000,1,3,proportional,0.0,4,10,179,0.04
2.366,2.363,50000,1,3,proportional,0.0,4,10,179,0.1
1.549,1.547,50000,1,3,proportional,0.0,4,10,349,0.0
2.035,2.033,50000,1,3,proportional,0.0,4,10,349,0.04
2.066,2.064,50000,1,3,proportional,0.0,4,10,349,0.1
1.966,1.961,50000,1,3,proportional,0.0,4,10,736,0.0
2.216,2.218,50000,1,3,proportional,0.0,4,10,736,0.04
2.22,2.219,50000,1,3,proportional,0.0,4,10,736,0.1
1.777,1.776,50000,1,3,proportional,0.0,4,25,150,0.0
2.346,2.345,50000,1,3,proportional,0.0,4,25,150,0.04
1.846,1.845,50000,1,3,proportional,0.0,4,25,150,0.1
1.925,1.925,50000,1,3,proportional,0.0,4,25,179,0.0
2.08,2.08,50000,1,3,proportional,0.0,4,25,179,0.04
1.981,1.982,50000,1,3,proportional,0.0,4,25,179,0.1
2.093,2.092,50000,1,3,proportional,0.0,4,25,349,0.0
2.135,2.136,50000,1,3,proportional,0.0,4,25,349,0.04
1.977,1.976,50000,1,3,proportional,0.0,4,25,349,0.1
2.202,2.203,50000,1,3,proportional,0.0,4,25,736,0.0
2.192,2.192,50000,1,3,proportional,0.0,4,25,736,0.04
